"Rep_char" "well_ID" "sampleID" "Plate" "OD" "Timepoint" "HoursElapsed" "Rep" "Bd" "CFS_type" "conOD_ave" "conOD_sd" "OD_adj"
"1270" "A4_5" "A4" "54D_Jliv10_Bd" 5 0.154 "T5" 122 "2" "Bd" "54D_Jliv10" 0.1211 0.00660723509159131 0.0329
"1271" "A7_5" "A7" "54D_JlivBTP_Bd" 5 0.176 "T5" 122 "1" "Bd" "54D_JlivBTP" 0.1208 0.00348966728754731 0.0552
"1272" "A8_5" "A8" "54D_JlivBTP_Bd" 5 0.175 "T5" 122 "2" "Bd" "54D_JlivBTP" 0.1208 0.00348966728754731 0.0542
"1273" "A11_5" "A11" "Jliv10_Bd" 5 0.223 "T5" 122 "1" "Bd" "Jliv10" 0.1327 0.00594511938016761 0.0903
"1274" "A12_5" "A12" "Jliv10_Bd" 5 0.242 "T5" 122 "2" "Bd" "Jliv10" 0.1327 0.00594511938016761 0.1093
"1275" "B3_5" "B3" "54D_Jliv10_Bd" 5 0.141 "T5" 122 "3" "Bd" "54D_Jliv10" 0.1211 0.00660723509159131 0.0199
"1276" "B4_5" "B4" "54D_Jliv10_Bd" 5 0.143 "T5" 122 "4" "Bd" "54D_Jliv10" 0.1211 0.00660723509159131 0.0219
"1277" "B7_5" "B7" "54D_JlivBTP_Bd" 5 0.168 "T5" 122 "3" "Bd" "54D_JlivBTP" 0.1208 0.00348966728754731 0.0472
"1278" "B8_5" "B8" "54D_JlivBTP_Bd" 5 0.17 "T5" 122 "4" "Bd" "54D_JlivBTP" 0.1208 0.00348966728754731 0.0492
"1279" "B11_5" "B11" "Jliv10_Bd" 5 0.205 "T5" 122 "3" "Bd" "Jliv10" 0.1327 0.00594511938016761 0.0723
"1280" "B12_5" "B12" "Jliv10_Bd" 5 0.231 "T5" 122 "4" "Bd" "Jliv10" 0.1327 0.00594511938016761 0.0983
"1281" "C3_5" "C3" "54D_Jliv10_Bd" 5 0.142 "T5" 122 "5" "Bd" "54D_Jliv10" 0.1211 0.00660723509159131 0.0209
"1282" "C4_5" "C4" "54D_Jliv10_Bd" 5 0.138 "T5" 122 "6" "Bd" "54D_Jliv10" 0.1211 0.00660723509159131 0.0169
"1283" "C7_5" "C7" "54D_JlivBTP_Bd" 5 0.166 "T5" 122 "5" "Bd" "54D_JlivBTP" 0.1208 0.00348966728754731 0.0452
"1284" "C8_5" "C8" "54D_JlivBTP_Bd" 5 0.162 "T5" 122 "6" "Bd" "54D_JlivBTP" 0.1208 0.00348966728754731 0.0412
"1285" "C11_5" "C11" "Jliv10_Bd" 5 0.218 "T5" 122 "5" "Bd" "Jliv10" 0.1327 0.00594511938016761 0.0853
"1286" "C12_5" "C12" "Jliv10_Bd" 5 0.252 "T5" 122 "6" "Bd" "Jliv10" 0.1327 0.00594511938016761 0.1193
"1287" "D3_5" "D3" "54D_Jliv10_Bd" 5 0.144 "T5" 122 "7" "Bd" "54D_Jliv10" 0.1211 0.00660723509159131 0.0229
"1288" "D4_5" "D4" "54D_Jliv10_Bd" 5 0.137 "T5" 122 "8" "Bd" "54D_Jliv10" 0.1211 0.00660723509159131 0.0159
"1289" "D7_5" "D7" "54D_JlivBTP_Bd" 5 0.152 "T5" 122 "7" "Bd" "54D_JlivBTP" 0.1208 0.00348966728754731 0.0312
"1290" "D8_5" "D8" "54D_JlivBTP_Bd" 5 0.156 "T5" 122 "8" "Bd" "54D_JlivBTP" 0.1208 0.00348966728754731 0.0352
"1291" "D11_5" "D11" "Jliv10_Bd" 5 0.235 "T5" 122 "7" "Bd" "Jliv10" 0.1327 0.00594511938016761 0.1023
"1292" "D12_5" "D12" "Jliv10_Bd" 5 0.235 "T5" 122 "8" "Bd" "Jliv10" 0.1327 0.00594511938016761 0.1023
"1293" "E3_5" "E3" "54D_Jliv10_Bd" 5 0.149 "T5" 122 "9" "Bd" "54D_Jliv10" 0.1211 0.00660723509159131 0.0279
"1294" "E4_5" "E4" "54D_Jliv10_Bd" 5 0.141 "T5" 122 "10" "Bd" "54D_Jliv10" 0.1211 0.00660723509159131 0.0199
"1295" "E7_5" "E7" "54D_JlivBTP_Bd" 5 0.165 "T5" 122 "9" "Bd" "54D_JlivBTP" 0.1208 0.00348966728754731 0.0442
"1296" "E8_5" "E8" "54D_JlivBTP_Bd" 5 0.16 "T5" 122 "10" "Bd" "54D_JlivBTP" 0.1208 0.00348966728754731 0.0392
"1297" "E11_5" "E11" "Jliv10_Bd" 5 0.269 "T5" 122 "9" "Bd" "Jliv10" 0.1327 0.00594511938016761 0.1363
"1298" "E12_5" "E12" "Jliv10_Bd" 5 0.255 "T5" 122 "10" "Bd" "Jliv10" 0.1327 0.00594511938016761 0.1223
"1299" "G1_5" "G1" "Jliv10_JlivBTP_Bd" 5 0.138 "T5" 122 "1" "Bd" "Jliv10_JlivBTP" 0.1235 0.00464877522699379 0.0145
"1300" "G2_5" "G2" "Jliv10_JlivBTP_Bd" 5 0.14 "T5" 122 "3" "Bd" "Jliv10_JlivBTP" 0.1235 0.00464877522699379 0.0165
"1301" "G3_5" "G3" "Jliv10_JlivBTP_Bd" 5 0.148 "T5" 122 "4" "Bd" "Jliv10_JlivBTP" 0.1235 0.00464877522699379 0.0245
"1302" "G4_5" "G4" "Jliv10_JlivBTP_Bd" 5 0.14 "T5" 122 "5" "Bd" "Jliv10_JlivBTP" 0.1235 0.00464877522699379 0.0165
"1303" "G5_5" "G5" "Jliv10_JlivBTP_Bd" 5 0.144 "T5" 122 "6" "Bd" "Jliv10_JlivBTP" 0.1235 0.00464877522699379 0.0205
"1304" "G6_5" "G6" "Jliv10_JlivBTP_Bd" 5 0.148 "T5" 122 "7" "Bd" "Jliv10_JlivBTP" 0.1235 0.00464877522699379 0.0245
"1305" "G7_5" "G7" "Jliv10_JlivBTP_Bd" 5 0.153 "T5" 122 "8" "Bd" "Jliv10_JlivBTP" 0.1235 0.00464877522699379 0.0295
"1306" "G8_5" "G8" "Jliv10_JlivBTP_Bd" 5 0.166 "T5" 122 "9" "Bd" "Jliv10_JlivBTP" 0.1235 0.00464877522699379 0.0425
"1307" "G9_5" "G9" "Jliv10_JlivBTP_Bd" 5 0.213 "T5" 122 "10" "Bd" "Jliv10_JlivBTP" 0.1235 0.00464877522699379 0.0895
"1308" "G10_5" "G10" "Jliv10_JlivBTP_Bd" 5 0.278 "T5" 122 "2" "Bd" "Jliv10_JlivBTP" 0.1235 0.00464877522699379 0.1545
"1309" "G11_5" "G11" "Live_Bd" 5 0.257 "T5" 122 "4" "Bd" "Control" 0.1398 0.00382390143991999 0.1172
"1310" "G12_5" "G12" "Live_Bd" 5 0.273 "T5" 122 "6" "Bd" "Control" 0.1398 0.00382390143991999 0.1332
"1311" "H1_5" "H1" "JlivBTP_Bd" 5 0.186 "T5" 122 "1" "Bd" "JlivBTP" 0.1305 0.00581664278887172 0.0555
"1312" "H2_5" "H2" "JlivBTP_Bd" 5 0.18 "T5" 122 "3" "Bd" "JlivBTP" 0.1305 0.00581664278887172 0.0495
"1313" "H3_5" "H3" "JlivBTP_Bd" 5 0.185 "T5" 122 "4" "Bd" "JlivBTP" 0.1305 0.00581664278887172 0.0545
"1314" "H4_5" "H4" "JlivBTP_Bd" 5 0.174 "T5" 122 "5" "Bd" "JlivBTP" 0.1305 0.00581664278887172 0.0435
"1315" "H5_5" "H5" "JlivBTP_Bd" 5 0.163 "T5" 122 "6" "Bd" "JlivBTP" 0.1305 0.00581664278887172 0.0325
"1316" "H6_5" "H6" "JlivBTP_Bd" 5 0.16 "T5" 122 "7" "Bd" "JlivBTP" 0.1305 0.00581664278887172 0.0295
"1317" "H7_5" "H7" "JlivBTP_Bd" 5 0.174 "T5" 122 "8" "Bd" "JlivBTP" 0.1305 0.00581664278887172 0.0435
"1318" "H8_5" "H8" "JlivBTP_Bd" 5 0.19 "T5" 122 "9" "Bd" "JlivBTP" 0.1305 0.00581664278887172 0.0595
"1319" "H9_5" "H9" "JlivBTP_Bd" 5 0.236 "T5" 122 "10" "Bd" "JlivBTP" 0.1305 0.00581664278887172 0.1055
"1320" "H10_5" "H10" "JlivBTP_Bd" 5 0.243 "T5" 122 "2" "Bd" "JlivBTP" 0.1305 0.00581664278887172 0.1125
